Name,obs_time,Primary eclipse observable?,Transit Length,Number of exposures possible,S/N median,Minimum S/N,Maximum S/N,Minimum Exposure Time,Maximum Exposure Time
GJ 9827 b,2020-07-27 07:48:08.754579,True,1.2648 h,43,93.82725944683867,0.0,152.17044133398034,105.41666666666666,105.41666666666666
WASP-127 b,2021-02-21 05:53:09.118396,True,4.308 h,43,91.34149147413709,0.0,153.46813407128576,360.0,360.0
GJ 9827 b,2020-08-13 06:01:13.260819,True,1.2648 h,43,93.90308769438077,0.0,152.18460198800568,105.41666666666666,105.41666666666666
L 98-59 d,2020-12-21 04:25:56.351984,True,0.9100007999999999 h,42,90.41642993733308,0.0,147.3258693040994,76.66666666666667,76.66666666666667
GJ 9827 d,2020-09-25 04:29:54.299829,True,1.2228 h,41,93.47551234875915,0.0,152.1285612541245,105.41666666666666,105.41666666666666
GJ 9827 d,2020-08-25 04:19:19.346229,True,1.2228 h,41,93.66492886893246,0.0,152.15137404083202,105.41666666666666,105.41666666666666
GJ 9827 d,2020-07-31 08:58:51.383349,True,1.2228 h,41,92.47209078888318,0.0,152.00604912316473,105.41666666666666,105.41666666666666
GJ 9827 d,2020-06-30 08:48:16.429749,True,1.2228 h,41,93.89872278333493,0.0,152.18384924775043,105.41666666666666,105.41666666666666
HD 219666 b,2020-09-03 06:43:54.335994,True,2.1580008 h,35,92.06358815695003,0.0,154.3255676313243,220.0,220.0
TOI-270 d,2020-10-18 06:23:54.239981,True,2.1479999999999997 h,35,93.41372922849371,0.0,148.81592146119672,220.0,220.0
HD 219666 b,2020-08-16 04:08:04.991994,True,2.1580008 h,35,92.95661746561251,0.0,154.4858430872352,220.0,220.0
HD 219666 b,2020-09-09 07:35:50.783994,True,2.1580008 h,35,90.80705518073046,0.0,154.0585189203552,220.0,220.0
HD 219666 b,2020-08-28 05:51:57.887994,True,2.1580008 h,35,92.86025287243672,0.0,154.4704036042615,220.0,220.0
HD 219666 b,2020-08-22 05:00:01.439994,True,2.1580008 h,35,93.21798911733654,0.0,154.51498197701275,220.0,220.0
TOI-270 d,2020-12-14 04:00:54.719981,True,2.1479999999999997 h,35,92.99947956612279,0.0,148.79509513365187,220.0,220.0
K2-233 c,2021-04-05 06:37:54.048007,True,2.6500008 h,32,93.64591045287696,0.0,152.46866262162365,290.0,290.0
K2-233 c,2021-04-12 08:06:20.736007,True,2.6500008 h,32,91.72073523734554,0.0,152.2246966550484,290.0,290.0
K2-233 c,2020-07-25 01:33:53.280007,True,2.6500008 h,32,91.34978832156969,0.0,152.15271903631663,290.0,290.0
Wolf 503 b,2020-07-13 00:42:38.303998,True,1.3210008 h,29,93.73360596009427,0.0,154.89557345271723,160.0,160.0
Wolf 503 b,2020-07-07 00:40:56.351998,True,1.3210008 h,29,94.39156463404467,0.0,154.98174647792186,160.0,160.0
Wolf 503 b,2020-06-25 00:37:32.447998,True,1.3210008 h,29,95.1490819258891,0.0,155.0728747018806,160.0,160.0
Wolf 503 b,2020-06-07 00:32:26.591998,True,1.3210008 h,29,95.4214401198543,0.0,155.10653000513858,160.0,160.0
Wolf 503 b,2020-06-19 00:35:50.495998,True,1.3210008 h,29,95.30871668410867,0.0,155.0963448517908,160.0,160.0
Wolf 503 b,2020-07-19 00:44:20.255998,True,1.3210008 h,29,93.18366950575567,0.0,154.79413003908772,160.0,160.0
Wolf 503 b,2021-04-21 02:02:30.047998,True,1.3210008 h,29,94.43271887282563,0.0,154.98664830132262,160.0,160.0
Wolf 503 b,2021-05-03 02:05:53.951998,True,1.3210008 h,29,95.1659330158617,0.0,155.07520951388088,160.0,160.0
Wolf 503 b,2021-05-09 02:07:35.903998,True,1.3210008 h,29,95.32659814640996,0.0,155.0976676492426,160.0,160.0
Wolf 503 b,2021-05-15 02:09:17.855998,True,1.3210008 h,29,95.43499726607178,0.0,155.10774501598752,160.0,160.0
Wolf 503 b,2020-06-13 00:34:08.543998,True,1.3210008 h,29,95.43105052820606,0.0,155.10735486090235,160.0,160.0
K2-3 b,2021-02-21 05:06:29.103988,True,2.7259992 h,28,93.35468960139974,0.0,150.21906200958037,350.0,350.0
TOI-270 c,2020-12-04 02:05:01.766392,True,1.6579992 h,27,92.9673075950316,0.0,148.79259870774143,220.0,220.0
TOI-270 c,2020-11-17 02:33:05.183992,True,1.6579992 h,27,92.5249314227114,0.0,148.76538310809582,220.0,220.0
WASP-107 b,2021-05-12 01:09:18.160005,True,2.7527999999999997 h,26,93.10889242410694,0.0,150.77874392363063,380.0,380.0
WASP-107 b,2021-04-19 03:53:31.216005,True,2.7527999999999997 h,26,92.31475600401242,0.0,150.67858186347388,380.0,380.0
WASP-107 b,2021-02-15 05:25:07.120005,True,2.7527999999999997 h,25,93.02622128073992,0.0,150.77119570749355,380.0,390.0
K2-233 b,2020-06-25 01:21:42.336009,True,1.9690007999999999 h,24,93.74440325465133,0.0,152.47923603085852,290.0,290.0
WASP-80 b,2020-06-30 04:11:23.082292,True,2.1310008 h,24,93.0651714343226,0.0,150.81505070149527,310.0,310.0
K2-233 b,2020-06-20 02:55:25.248009,True,1.9690007999999999 h,24,93.0606098268181,0.0,152.3957062165127,290.0,290.0
WASP-80 b,2020-07-03 05:49:05.524468,True,2.1310008 h,24,93.23182872845256,0.0,150.8370680862597,310.0,310.0
K2-233 b,2021-05-19 05:29:38.688009,True,1.9690007999999999 h,24,92.56817211820828,0.0,152.3351089817222,290.0,290.0
K2-233 b,2021-05-14 07:03:21.600009,True,1.9690007999999999 h,24,90.75451720789906,0.0,152.021305760451,290.0,290.0
K2-233 b,2021-04-17 03:38:47.616009,True,1.9690007999999999 h,24,93.0657852813759,0.0,152.39624722390735,290.0,290.0
K2-233 b,2021-04-12 05:12:30.528009,True,1.9690007999999999 h,24,93.74597001207005,0.0,152.4793775946917,290.0,290.0
K2-233 b,2021-04-07 06:46:13.440009,True,1.9690007999999999 h,24,93.66729389182147,0.0,152.47173258338816,290.0,290.0
K2-233 b,2021-02-24 08:02:48.192009,True,1.9690007999999999 h,24,93.66303292669383,0.0,152.47083550343783,290.0,290.0
K2-233 b,2020-06-15 04:29:08.160009,True,1.9690007999999999 h,24,91.41923192924558,0.0,152.16374564523497,290.0,290.0
K2-290 b,2021-05-05 04:09:41.759997,True,4.9600008 h,24,92.4523998579541,0.0,152.9109422076455,710.0,730.0
WASP-80 b,2021-05-21 08:48:21.952948,True,2.1310008 h,24,93.16766706853596,0.0,150.8282523122342,310.0,310.0
WASP-80 b,2021-05-18 07:10:39.510772,True,2.1310008 h,24,93.1575678003376,0.0,150.82617504710586,310.0,310.0
WASP-80 b,2020-08-15 04:36:59.714932,True,2.1310008 h,24,91.60150382495343,0.0,150.61992258954595,310.0,310.0
WASP-80 b,2020-08-12 02:59:17.272756,True,2.1310008 h,24,93.29177969180967,0.0,150.84641819020152,310.0,310.0
WASP-84 b,2021-01-15 05:28:15.199981,True,2.74848 h,23,92.01026012237563,0.0,152.10221147648633,430.0,430.0
TOI-270 b,2020-12-30 04:08:29.184016,True,1.3870008 h,22,92.47145508905068,0.0,148.76166004038944,220.0,220.0
TOI-270 b,2020-11-23 05:04:49.152016,True,1.3870008 h,22,93.30543445043817,0.0,148.810876214873,220.0,220.0
TOI-270 b,2021-02-05 03:12:09.216016,True,1.3870008 h,22,90.93936462788702,0.0,148.6357949361442,220.0,220.0
WASP-185 b,2020-06-10 03:07:57.519986,True,4.6080000000000005 h,22,90.03777441773774,0.0,153.1802904198521,750.0,750.0
TOI-270 b,2020-12-20 02:12:56.448016,True,1.3870008 h,22,93.38251785632161,0.0,148.81411235277145,220.0,220.0
TOI-270 b,2020-12-03 07:00:21.888016,True,1.3870008 h,22,91.45949118714326,0.0,148.67946676228948,220.0,220.0
TOI-270 b,2020-09-10 06:57:29.088016,True,1.3870008 h,22,92.39514799081853,0.0,148.75537217866636,220.0,220.0
TOI-270 b,2020-11-13 03:09:16.416016,True,1.3870008 h,22,92.6698156288469,0.0,148.77535329748005,220.0,220.0
TOI-270 b,2020-10-17 06:01:09.120016,True,1.3870008 h,22,93.27101611573762,0.0,148.8090441384383,220.0,220.0
TOI-125 c,2020-10-17 05:00:27.359992,True,2.9544 h,22,91.3228403344969,0.0,153.3260919434262,480.0,480.0
TOI-125 c,2020-12-11 02:41:33.215992,True,2.9544 h,21,90.4483758815679,0.0,153.15792945284244,480.0,490.0
TOI-125 c,2020-08-23 07:19:21.503992,True,2.9544 h,21,90.71556873178866,0.0,151.81128759797355,480.0,490.0
WASP-185 b,2021-05-14 01:58:33.039986,True,4.6080000000000005 h,21,92.77126701151145,0.0,152.72449084702149,750.0,770.0
KELT-10 b,2020-08-09 04:45:22.125752,True,3.7439999999999998 h,21,89.94860727517417,0.0,153.4819078223121,640.0,640.0
KELT-10 b,2020-07-15 04:48:45.735992,True,3.7439999999999998 h,21,91.10594519362212,0.0,152.6815291577028,640.0,640.0
KELT-10 b,2020-06-20 04:52:09.346232,True,3.7439999999999998 h,21,92.29287260118849,0.0,152.84382378912596,640.0,640.0
WASP-85 A b,2021-04-18 01:32:48.415366,True,2.59584 h,20,92.57335869484214,0.0,154.14698453596046,450.0,450.0
WASP-85 A b,2021-04-10 02:20:16.755526,True,2.59584 h,20,92.52963652261381,0.0,154.14048401054166,450.0,450.0
WASP-85 A b,2021-04-02 03:07:45.095686,True,2.59584 h,20,92.40494536689684,0.0,154.12802710657712,450.0,450.0
WASP-85 A b,2021-03-17 04:42:41.776006,True,2.59584 h,20,92.04618616856231,0.0,154.08384915680426,450.0,450.0
WASP-85 A b,2021-03-09 05:30:10.116166,True,2.59584 h,20,91.85471640162058,0.0,154.03866153208713,450.0,450.0
WASP-85 A b,2021-02-21 07:05:06.796486,True,2.59584 h,20,91.35991820667846,0.0,153.94456465433674,450.0,450.0
WASP-85 A b,2020-06-06 00:55:52.575046,True,2.59584 h,20,90.31883052461447,0.0,153.72762337111067,450.0,450.0
,time,airmass,moon sep,moon phase,az,alt
Eclipse Begin : KELT-10 b,2020-06-20 02:59:50.146232,1.3011790986643663,144.52022668088478,13.848804387293578,134.93295288085938,50.2224006652832
Eclipse Mid,2020-06-20 04:52:09.346232,1.1014055473797322,145.48211680358676,12.549619664434708,157.7753448486328,65.220947265625
Eclipse End,2020-06-20 06:44:28.546232,1.1055363194358008,146.45127366079734,11.283532105118423,203.996826171875,64.76117706298828
Eclipse Begin : KELT-10 b,2020-07-15 02:56:26.535992,1.1170718742177785,120.81574233646882,65.91341051323995,152.0903778076172,63.5338134765625
Eclipse Mid,2020-07-15 04:48:45.735992,1.0931407793743528,121.86022488070948,64.81369887731864,197.67575073242188,66.17666625976562
Eclipse End,2020-07-15 06:41:04.935992,1.2658553143342421,122.80449737045767,63.86751489352331,223.86325073242188,52.18361282348633
Eclipse Begin : KELT-10 b,2020-08-09 02:53:02.925752,1.0851808756493937,95.90185849616472,117.14078082398007,190.56112670898438,67.14715576171875
Eclipse Mid,2020-08-09 04:45:22.125752,1.222537387967064,96.70332209383155,116.37946945213966,221.7392578125,54.88218688964844
Eclipse End,2020-08-09 06:37:41.325752,1.6865087409335602,97.39112800963927,115.773579092142,228.6107635498047,36.36598205566406
Eclipse Begin : K2-3 b,2021-02-21 03:44:42.305428,1.33199329716277,96.79576972161546,104.33615178549711,61.62006759643555,48.65578079223633
Eclipse Mid,2021-02-21 05:06:29.103988,1.1249084443310886,96.21437940394455,104.8582783922299,34.52094650268555,62.743003845214844
Eclipse End,2021-02-21 06:28:15.902548,1.0916871855456103,95.53410436835013,105.47843089003503,346.3038635253906,66.35004425048828
Eclipse Begin : K2-3 d,2021-04-16 23:44:22.793454,1.446969292682793,94.29934106960991,52.44501830036164,66.63617706298828,43.717220306396484
Eclipse Mid,2021-04-17 01:54:07.792014,1.1003606240943262,93.41097216876439,53.24085732438618,22.163799285888672,65.33908081054688
Eclipse End,2021-04-17 04:03:52.790574,1.1834661949475471,92.27908171827983,54.277860511440416,311.90020751953125,57.669315338134766
Eclipse Begin : WASP-76 b,2020-10-24 01:50:25.089604,1.4146638057073326,78.847137493876,95.66094795104674,57.709476470947266,44.98176574707031
Eclipse Mid,2020-10-24 03:41:13.569604,1.1410424050406132,78.08186476393708,96.3710867257263,18.9229679107666,61.21010208129883
Eclipse End,2020-10-24 05:32:02.049604,1.1915910562340284,77.14376808826589,97.2525349442331,323.7470397949219,57.057220458984375
Eclipse Begin : WASP-76 b,2020-11-22 00:50:11.496004,1.2291218426653294,57.76034900828486,87.76949442033825,42.77738952636719,54.448081970214844
Eclipse Mid,2020-11-22 02:40:59.976004,1.1302283027363649,57.04829512233144,88.42341351644318,350.342041015625,62.224090576171875
Eclipse End,2020-11-22 04:31:48.456004,1.3380697309036524,56.177245460895364,89.23371664527691,306.62750244140625,48.360931396484375
Eclipse Begin : WASP-85 A b,2020-06-05 23:38:00.063046,1.1690557179143746,85.04113308566025,176.41193097313803,354.66986083984375,58.802982330322266
Eclipse Mid,2020-06-06 00:55:52.575046,1.2675748304730836,85.73026381765597,175.88641131990354,322.1554260253906,52.08358383178711
Eclipse End,2020-06-06 02:13:45.087046,1.5965867900395645,86.33147613537724,175.41193914307007,301.7957763671875,38.78032302856445
Eclipse Begin : WASP-85 A b,2021-02-21 05:47:14.284486,1.1809135202557706,95.89621183646032,105.15480286002033,15.8510160446167,57.86552810668945
Eclipse Mid,2021-02-21 07:05:06.796486,1.1910920016464703,95.21230260350974,105.79024509682019,339.3529968261719,57.09428787231445
Eclipse End,2021-02-21 08:22:59.308486,1.3690720191554406,94.4431243915108,106.5108662305236,312.1489562988281,46.9217643737793
Eclipse Begin : WASP-85 A b,2021-03-09 04:12:17.604166,1.2201280968268398,124.90237645389088,50.13620272951981,29.393083572387695,55.04338073730469
Eclipse Mid,2021-03-09 05:30:10.116166,1.1693116560914951,125.79977967426737,49.31014526502717,354.0814208984375,58.78227996826172
Eclipse End,2021-03-09 06:48:02.628166,1.27045983991842,126.61709210686945,48.56505666352987,321.73944091796875,51.91686248779297
Eclipse Begin : WASP-85 A b,2021-03-17 03:24:49.264006,1.2506923234682732,136.38501387555286,40.89138872740408,35.323787689208984,53.087833404541016
Eclipse Mid,2021-03-17 04:42:41.776006,1.1676901030562368,135.6050341468014,41.62369119997003,1.7951749563217163,58.913814544677734
Eclipse End,2021-03-17 06:00:34.288006,1.2355072293407225,134.76720451194532,42.41432372960242,327.3582763671875,54.03580856323242
Eclipse Begin : WASP-85 A b,2021-04-02 01:49:52.583686,1.3384140765522121,78.89097731145199,119.7025530555618,45.483436584472656,48.34435272216797
Eclipse Mid,2021-04-02 03:07:45.095686,1.1827617079102972,79.71976131099836,118.9399944368839,16.85394859313965,57.7232780456543
Eclipse End,2021-04-02 04:25:37.607686,1.188753088960408,80.45216219250005,118.27479835372044,340.3213806152344,57.268917083740234
Eclipse Begin : WASP-85 A b,2021-04-10 01:02:24.243526,1.3985324788791949,176.84563267193937,23.66552286762552,49.79531478881836,45.646087646484375
Eclipse Mid,2021-04-10 02:20:16.755526,1.1998572969637245,175.95754367565107,22.85630197677622,23.819501876831055,56.452964782714844
Eclipse End,2021-04-10 03:38:09.267526,1.1756027278308387,175.0488504835088,22.034196402999623,347.56390380859375,58.27998352050781
Eclipse Begin : WASP-85 A b,2021-04-18 00:14:55.903366,1.472368658222473,81.98703694334176,63.62081093042784,53.6691780090332,42.779422760009766
Eclipse Mid,2021-04-18 01:32:48.415366,1.2238936699668401,81.4919640557244,64.06649087811194,30.248414993286133,54.7920036315918
Eclipse End,2021-04-18 02:50:40.927366,1.1687283506600128,80.9140383862013,64.595825310237,355.1435546875,58.82949447631836
Eclipse Begin : WASP-131 b,2021-03-09 05:19:39.836780,1.16040192254164,79.88248904854247,49.417158199707224,109.1390380859375,59.51594543457031
Eclipse Mid,2021-03-09 07:14:34.556780,1.008705966058346,80.93765415985588,48.331630645497064,144.63890075683594,82.46685028076172
Eclipse End,2021-03-09 09:09:29.276780,1.077311178170917,81.81373466907367,47.44296879076784,248.5792236328125,68.16162872314453
Eclipse Begin : WASP-131 b,2021-03-25 04:30:48.198380,1.1270217907669646,84.81761868261461,131.2001656816225,109.59028625488281,62.535194396972656
Eclipse Mid,2021-03-25 06:25:42.918380,1.0059016148569657,83.93651458505957,132.00570201499397,167.65194702148438,83.79048156738281
Eclipse End,2021-03-25 08:20:37.638380,1.101858082899299,82.88486238297774,132.99910068578643,249.7490997314453,65.1700210571289
Eclipse Begin : WASP-131 b,2021-04-10 03:41:56.559980,1.0985696560116822,134.77975478340403,21.99427985881013,110.37138366699219,65.54331970214844
Eclipse Mid,2021-04-10 05:36:51.279980,1.0060888862217645,135.85226376944968,20.80799464757957,195.68663024902344,83.69322204589844
Eclipse End,2021-04-10 07:31:45.999980,1.1308961474163544,136.84981683709208,19.711950609021535,250.47964477539062,62.15991973876953
Eclipse Begin : WASP-131 b,2021-05-12 02:04:13.283180,1.054557607002176,156.4031208149881,2.942616473808157,113.52497100830078,71.4894027709961
Eclipse Mid,2021-05-12 03:59:08.003180,1.0154948777079265,155.5554799058603,4.0723573013783305,230.7943878173828,79.97817993164062
Eclipse End,2021-05-12 05:54:02.723180,1.2046283359790522,154.67117851740866,5.2696292699932705,251.07058715820312,56.11225509643555
Eclipse Begin : WASP-127 b,2021-02-21 03:43:54.718396,1.1663882287534013,86.95779990053065,104.33153952905168,51.942264556884766,59.020050048828125
Eclipse Mid,2021-02-21 05:53:09.118396,1.0801859234144695,86.00225069676031,105.19990032008047,337.2486572265625,67.78423309326172
Eclipse End,2021-02-21 08:02:23.518396,1.3987809482820737,84.80372649970937,106.31262180330444,291.1263122558594,45.635677337646484
Eclipse Begin : WASP-127 b,2021-03-14 01:05:57.502396,1.4422778121135233,157.67836199356682,7.70311767986477,70.3666763305664,43.895694732666016
Eclipse Mid,2021-03-14 03:15:11.902396,1.0864091652680623,156.60034679071384,8.862842805107851,27.637596130371094,66.99394226074219
Eclipse End,2021-03-14 05:24:26.302396,1.1494854830251187,155.36684769986343,10.182579346816036,310.9317626953125,60.453346252441406
Eclipse Begin : GJ 9827 b,2020-06-28 06:47:47.246739,1.5014373397303062,164.93787006168958,88.33421930400893,67.72367095947266,41.76127624511719
Eclipse Mid,2020-06-28 07:25:43.886739,1.3146131757530413,164.52939746637622,88.76030642612731,59.838104248046875,49.52418518066406
